File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF204VIT	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR552JIG	BruUV-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF292JPS/, /files/ENCFF856SFO/, /files/ENCFF346NKJ/	1563668	Mats Ljungman, UMichigan	1474020468d1ed1efc3754474ca9fbf2		https://www.encodeproject.org/files/ENCFF204VIT/@@download/ENCFF204VIT.bed.gz				released	s3://encode-public/2022/12/22/c8aa7ff8-16ab-42cc-803a-1143cf0c7d88/ENCFF204VIT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/c8aa7ff8-16ab-42cc-803a-1143cf0c7d88/ENCFF204VIT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF609FEY	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF480JHW/	1149883	Mats Ljungman, UMichigan	6bcf7802365f7bbbc7697853d93e1ed2		https://www.encodeproject.org/files/ENCFF609FEY/@@download/ENCFF609FEY.bed.gz				released	s3://encode-public/2022/12/21/789db882-2826-4827-99ad-6749a5f8a933/ENCFF609FEY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/789db882-2826-4827-99ad-6749a5f8a933/ENCFF609FEY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF467CNP	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF029VGG/	1138975	Mats Ljungman, UMichigan	dcd0021a2f117dc4b91e1e43675cc2aa		https://www.encodeproject.org/files/ENCFF467CNP/@@download/ENCFF467CNP.bed.gz				released	s3://encode-public/2022/12/21/3be51907-8d8f-4cc8-8902-1ecbcd6585bb/ENCFF467CNP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/3be51907-8d8f-4cc8-8902-1ecbcd6585bb/ENCFF467CNP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF092AGH	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF573XOV/	393709	Mats Ljungman, UMichigan	f26bd7318d6804bb5f4fe0b5e9f6b1cc		https://www.encodeproject.org/files/ENCFF092AGH/@@download/ENCFF092AGH.bed.gz				released	s3://encode-public/2022/12/21/80803c13-bfbb-4077-8290-7a6c2b4d0326/ENCFF092AGH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/80803c13-bfbb-4077-8290-7a6c2b4d0326/ENCFF092AGH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF540LXA	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF064FCV/	381818	Mats Ljungman, UMichigan	a0abce5d570233acd212c22e0dac517e		https://www.encodeproject.org/files/ENCFF540LXA/@@download/ENCFF540LXA.bed.gz				released	s3://encode-public/2022/12/21/fe13be4a-149a-43b4-8d30-f43f5a656874/ENCFF540LXA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/fe13be4a-149a-43b4-8d30-f43f5a656874/ENCFF540LXA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF975KCN	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF092CWW/	115891	Mats Ljungman, UMichigan	1511638dc6bbf5b1ce687c72be587e3b		https://www.encodeproject.org/files/ENCFF975KCN/@@download/ENCFF975KCN.bed.gz				released	s3://encode-public/2022/12/21/b6145305-0b7a-4442-bd54-e146b41083f0/ENCFF975KCN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/b6145305-0b7a-4442-bd54-e146b41083f0/ENCFF975KCN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF127FYY	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF402ETR/	150591	Mats Ljungman, UMichigan	78692583e975338a2372bdb07e78c085		https://www.encodeproject.org/files/ENCFF127FYY/@@download/ENCFF127FYY.bed.gz				released	s3://encode-public/2022/12/21/b14c3747-445a-4738-95a3-140f631e4f51/ENCFF127FYY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/b14c3747-445a-4738-95a3-140f631e4f51/ENCFF127FYY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF660SQU	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF677OAN/	2472856	Mats Ljungman, UMichigan	a7625abdbca483157f2598511562769e		https://www.encodeproject.org/files/ENCFF660SQU/@@download/ENCFF660SQU.bed.gz				released	s3://encode-public/2022/12/21/614f1be7-f2e1-49a6-9f17-6cc1ab75f28a/ENCFF660SQU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/614f1be7-f2e1-49a6-9f17-6cc1ab75f28a/ENCFF660SQU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF392TFS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF038VYY/	2435776	Mats Ljungman, UMichigan	d6160182b30570f92fcea731b1f37e45		https://www.encodeproject.org/files/ENCFF392TFS/@@download/ENCFF392TFS.bed.gz				released	s3://encode-public/2022/12/21/78016de2-014c-4dff-a593-7d9d90204f4f/ENCFF392TFS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/78016de2-014c-4dff-a593-7d9d90204f4f/ENCFF392TFS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF589XQP	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF677OAN/, /files/ENCFF038VYY/	2060718	Mats Ljungman, UMichigan	ccb8d6399af7a02e59c19748a9be4c84		https://www.encodeproject.org/files/ENCFF589XQP/@@download/ENCFF589XQP.bed.gz				released	s3://encode-public/2022/12/22/3098bd32-20ea-40c1-97b1-7963632f3eff/ENCFF589XQP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/3098bd32-20ea-40c1-97b1-7963632f3eff/ENCFF589XQP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF221ZSH	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR712JHP	BruUV-seq	/human-donors/ENCDO000ACR/	EFO:0001099	Caco-2	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF589XQP/, /files/ENCFF660SQU/, /files/ENCFF392TFS/	1283955	Mats Ljungman, UMichigan	98f4b964189e377083500fbcefc6e8f9		https://www.encodeproject.org/files/ENCFF221ZSH/@@download/ENCFF221ZSH.bed.gz				released	s3://encode-public/2022/12/22/b07ad52c-70b3-4aa0-a177-e9e2ac483550/ENCFF221ZSH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/b07ad52c-70b3-4aa0-a177-e9e2ac483550/ENCFF221ZSH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF079XZX	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF844MID/	1223049	Mats Ljungman, UMichigan	136e0c13e2ac7ba6f75798a76f973be5		https://www.encodeproject.org/files/ENCFF079XZX/@@download/ENCFF079XZX.bed.gz				released	s3://encode-public/2022/12/21/ea496714-6d3e-4641-b2fd-1c0dd6b91deb/ENCFF079XZX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/ea496714-6d3e-4641-b2fd-1c0dd6b91deb/ENCFF079XZX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF610IAE	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF597HGZ/	1172863	Mats Ljungman, UMichigan	ed730206cde0ea0ce7a8eac14b19af46		https://www.encodeproject.org/files/ENCFF610IAE/@@download/ENCFF610IAE.bed.gz				released	s3://encode-public/2022/12/21/6500feb3-2c20-4635-b378-ffbf3fedd854/ENCFF610IAE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/6500feb3-2c20-4635-b378-ffbf3fedd854/ENCFF610IAE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF754LDB	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF296ICW/	399239	Mats Ljungman, UMichigan	7f634623bd30488c55a2bea4ee09ef46		https://www.encodeproject.org/files/ENCFF754LDB/@@download/ENCFF754LDB.bed.gz				released	s3://encode-public/2022/12/21/0f05bdd2-bb68-4072-852e-cfdf49562fdb/ENCFF754LDB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/0f05bdd2-bb68-4072-852e-cfdf49562fdb/ENCFF754LDB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF323QWX	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF897RLV/	390697	Mats Ljungman, UMichigan	07b1352dc39535137f38c74aa5509b94		https://www.encodeproject.org/files/ENCFF323QWX/@@download/ENCFF323QWX.bed.gz				released	s3://encode-public/2022/12/21/1d6b248a-05c5-4078-91ed-1d3fd7bb274b/ENCFF323QWX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/1d6b248a-05c5-4078-91ed-1d3fd7bb274b/ENCFF323QWX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF512KXQ	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF191YHU/	965666	Mats Ljungman, UMichigan	6a23957a8f7810550fff79f1de492052		https://www.encodeproject.org/files/ENCFF512KXQ/@@download/ENCFF512KXQ.bed.gz				released	s3://encode-public/2022/12/21/df858b55-de86-48aa-8255-142d42d3e214/ENCFF512KXQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/df858b55-de86-48aa-8255-142d42d3e214/ENCFF512KXQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF100GUM	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF475YWD/	844561	Mats Ljungman, UMichigan	4170de51c0d526318002fcc5835a148a		https://www.encodeproject.org/files/ENCFF100GUM/@@download/ENCFF100GUM.bed.gz				released	s3://encode-public/2022/12/21/73a1f16f-8eae-4aed-aaa5-c386c04db97c/ENCFF100GUM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/73a1f16f-8eae-4aed-aaa5-c386c04db97c/ENCFF100GUM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF668LQS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF698QTE/	2835429	Mats Ljungman, UMichigan	d172f0e240d89a2cfd1744e4074f1900		https://www.encodeproject.org/files/ENCFF668LQS/@@download/ENCFF668LQS.bed.gz				released	s3://encode-public/2022/12/21/02c85f7f-0ed0-43a5-bf78-da67286a88ad/ENCFF668LQS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/02c85f7f-0ed0-43a5-bf78-da67286a88ad/ENCFF668LQS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF785BFR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF596WDH/	2513910	Mats Ljungman, UMichigan	65ef4767755bb3ba9164444fa851091d		https://www.encodeproject.org/files/ENCFF785BFR/@@download/ENCFF785BFR.bed.gz				released	s3://encode-public/2022/12/21/82dbda28-d731-4104-84a2-cab533d7d1d3/ENCFF785BFR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/82dbda28-d731-4104-84a2-cab533d7d1d3/ENCFF785BFR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF852SIS	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF698QTE/, /files/ENCFF596WDH/	2284681	Mats Ljungman, UMichigan	c668f4f4d1cf2b703159f6cae6001b26		https://www.encodeproject.org/files/ENCFF852SIS/@@download/ENCFF852SIS.bed.gz				released	s3://encode-public/2022/12/22/4d76e762-335f-419d-ac14-7fdd6b5bf844/ENCFF852SIS.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/4d76e762-335f-419d-ac14-7fdd6b5bf844/ENCFF852SIS.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF137QJE	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR331BIC	BruUV-seq	/human-donors/ENCDO349AAA/	EFO:0002074	PC-3	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF852SIS/, /files/ENCFF668LQS/, /files/ENCFF785BFR/	1508662	Mats Ljungman, UMichigan	522bbae0919e6daa1d77950e3c1d481d		https://www.encodeproject.org/files/ENCFF137QJE/@@download/ENCFF137QJE.bed.gz				released	s3://encode-public/2022/12/22/0f4be55c-d006-4759-9661-e85e2a57fc5c/ENCFF137QJE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/0f4be55c-d006-4759-9661-e85e2a57fc5c/ENCFF137QJE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF463CQG	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF529NND/	1064392	Mats Ljungman, UMichigan	d12db8215db2c0ce949f4ff57e744855		https://www.encodeproject.org/files/ENCFF463CQG/@@download/ENCFF463CQG.bed.gz				released	s3://encode-public/2022/12/21/61f7692d-247e-40fa-b9b5-f7ab28de7006/ENCFF463CQG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/61f7692d-247e-40fa-b9b5-f7ab28de7006/ENCFF463CQG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF576ATJ	bed bed9	bed	bed9	transcription segment quantifications	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF241USO/	1112310	Mats Ljungman, UMichigan	caad2617cd776800ff251c820ce513d8		https://www.encodeproject.org/files/ENCFF576ATJ/@@download/ENCFF576ATJ.bed.gz				released	s3://encode-public/2022/12/21/6fbb5194-fb0b-4c90-8790-909225974756/ENCFF576ATJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/6fbb5194-fb0b-4c90-8790-909225974756/ENCFF576ATJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF842CMQ	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF669YGU/	310802	Mats Ljungman, UMichigan	b6e89e457721ff0ae4a0d5798a81b8df		https://www.encodeproject.org/files/ENCFF842CMQ/@@download/ENCFF842CMQ.bed.gz				released	s3://encode-public/2022/12/21/977f7dae-64cf-45e3-b325-833a48ab4151/ENCFF842CMQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/977f7dae-64cf-45e3-b325-833a48ab4151/ENCFF842CMQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF521EQK	bed bed9	bed	bed9	merged transcription segment quantifications	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF292MHU/	335554	Mats Ljungman, UMichigan	e1e1bd36df3306b8daeddd5c15a72ebe		https://www.encodeproject.org/files/ENCFF521EQK/@@download/ENCFF521EQK.bed.gz				released	s3://encode-public/2022/12/21/9657b95b-1848-487f-94d4-9243bc4df684/ENCFF521EQK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/9657b95b-1848-487f-94d4-9243bc4df684/ENCFF521EQK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF756JIN	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF069MFK/	140533	Mats Ljungman, UMichigan	dc64164d5a76b0dd0ab48100c7959d2b		https://www.encodeproject.org/files/ENCFF756JIN/@@download/ENCFF756JIN.bed.gz				released	s3://encode-public/2022/12/21/e33ec440-2060-4e8a-8c54-87342d96ee42/ENCFF756JIN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/e33ec440-2060-4e8a-8c54-87342d96ee42/ENCFF756JIN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF182KGP	bed bed9	bed	bed9	UV enriched segment quantifications	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF552OIA/	328060	Mats Ljungman, UMichigan	76709512f2f09da578d086aedee0cbee		https://www.encodeproject.org/files/ENCFF182KGP/@@download/ENCFF182KGP.bed.gz				released	s3://encode-public/2022/12/21/2be40f0c-b3e9-4777-bb1f-a5cb0a3fe2e6/ENCFF182KGP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/2be40f0c-b3e9-4777-bb1f-a5cb0a3fe2e6/ENCFF182KGP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF668EKQ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF836KEZ/	3402709	Mats Ljungman, UMichigan	6410dca397cf96ecef1dd7bb69a45dbc		https://www.encodeproject.org/files/ENCFF668EKQ/@@download/ENCFF668EKQ.bed.gz				released	s3://encode-public/2022/12/21/c925d090-1f4f-4d40-9a98-8402ff511499/ENCFF668EKQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/c925d090-1f4f-4d40-9a98-8402ff511499/ENCFF668EKQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF325PBF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF008HVH/	3452960	Mats Ljungman, UMichigan	856102a4ddb671928b8ed862260e1ce5		https://www.encodeproject.org/files/ENCFF325PBF/@@download/ENCFF325PBF.bed.gz				released	s3://encode-public/2022/12/21/5a45fb9d-42db-42ea-89c9-5883e57c4685/ENCFF325PBF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/21/5a45fb9d-42db-42ea-89c9-5883e57c4685/ENCFF325PBF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF879DNO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR872EBO	BruUV-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1, 2	1_1, 2_1							/files/ENCFF836KEZ/, /files/ENCFF008HVH/	3113642	Mats Ljungman, UMichigan	91402ee5a33d08be255a921d35236596		https://www.encodeproject.org/files/ENCFF879DNO/@@download/ENCFF879DNO.bed.gz				released	s3://encode-public/2022/12/22/dba42dd4-1af0-4f8e-95ee-a7c04f70fb17/ENCFF879DNO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2022/12/22/dba42dd4-1af0-4f8e-95ee-a7c04f70fb17/ENCFF879DNO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
